user_id,country,age,signup_date,subscription_type,subscription_status,months_inactive,inactive_3_months_flag,ad_interaction,ad_conversion_to_subscription,music_suggestion_rating_1_to_5,avg_listening_hours_per_week,favorite_genre,most_liked_feature,desired_future_feature,primary_device,playlists_created,avg_skips_per_day,signup_year,age_group,listening_segment
657,USA,40,2018-01-27,Free,Active,2,0,No,No,3,9.05,Pop,Daily Mix,Mood-based Auto Playlists,Car System,8,8,2018,35-44,Medium (5-15 hrs)
658,Australia,45,2022-11-24,Premium Family,Active,0,0,No,No,5,5.67,Bollywood,Lyrics,HiFi Audio,Tablet,11,13,2022,45-54,Medium (5-15 hrs)
659,Mexico,57,2018-11-26,Free,Active,0,0,No,No,5,17.79,R&B,Lyrics,Lyrics Translation,Mobile,10,7,2018,55+,High (>15 hrs)
660,UK,27,2023-01-28,Free,Active,0,0,No,No,4,2.63,Electronic,Playlists,Concert Alerts,Mobile,6,8,2023,25-34,Low (<5 hrs)
661,Brazil,22,2020-07-14,Free,Active,2,0,No,No,5,8.48,Jazz,Daily Mix,Lyrics Translation,Tablet,8,12,2020,18-24,Medium (5-15 hrs)
662,Brazil,18,2020-12-06,Student,Active,1,0,Yes,Yes,4,9.34,Bollywood,AI DJ,Lyrics Translation,Tablet,6,5,2020,18-24,Medium (5-15 hrs)
663,USA,60,2019-05-20,Premium Duo,Active,0,0,Yes,No,4,10.75,R&B,Discover Weekly,HiFi Audio,Tablet,9,12,2019,55+,Medium (5-15 hrs)
664,Brazil,33,2020-12-14,Premium Family,Active,2,0,Yes,No,5,10.99,Electronic,Lyrics,Social Listening,Smart Speaker,7,10,2020,25-34,Medium (5-15 hrs)
665,Mexico,51,2025-02-17,Free,Active,1,0,No,No,4,10.53,Electronic,Discover Weekly,Better AI Recommendations,Desktop,5,8,2025,45-54,Medium (5-15 hrs)
666,Brazil,49,2025-08-14,Premium Duo,Active,0,0,Yes,No,1,7.43,K-Pop,AI DJ,HiFi Audio,Mobile,10,8,2025,45-54,Medium (5-15 hrs)
667,Germany,34,2020-12-22,Premium Individual,Active,0,0,No,No,4,14.46,Pop,Offline Mode,Concert Alerts,Car System,11,14,2020,25-34,Medium (5-15 hrs)
668,Brazil,29,2025-03-14,Free,Active,0,0,Yes,No,5,8.46,R&B,Offline Mode,Concert Alerts,Car System,4,6,2025,25-34,Medium (5-15 hrs)
669,Spain,48,2018-12-16,Free,Active,0,0,No,No,4,10.25,Country,AI DJ,Mood-based Auto Playlists,Mobile,10,15,2018,45-54,Medium (5-15 hrs)
670,USA,31,2018-03-04,Premium Family,Active,0,0,Yes,Yes,3,9.14,Electronic,Lyrics,Better AI Recommendations,Tablet,7,11,2018,25-34,Medium (5-15 hrs)
671,France,36,2020-04-10,Free,Active,0,0,Yes,No,4,8.12,Hip-Hop,Daily Mix,Better AI Recommendations,Desktop,8,12,2020,35-44,Medium (5-15 hrs)
672,USA,40,2020-02-26,Premium Duo,Inactive,4,1,No,No,2,11.33,Bollywood,AI DJ,Social Listening,Smart Speaker,4,13,2020,35-44,Medium (5-15 hrs)
673,India,54,2021-09-07,Premium Individual,Active,0,0,No,No,4,5.49,Pop,Radio,HiFi Audio,Mobile,8,4,2021,45-54,Medium (5-15 hrs)
674,France,40,2020-09-06,Free,Active,0,0,No,No,4,9.14,Country,Daily Mix,Social Listening,Tablet,9,14,2020,35-44,Medium (5-15 hrs)
675,France,58,2025-01-27,Premium Individual,Active,1,0,Yes,No,3,5.9,Indie,Offline Mode,Lyrics Translation,Mobile,12,8,2025,55+,Medium (5-15 hrs)
676,USA,46,2024-01-06,Free,Inactive,5,1,No,No,4,9.66,K-Pop,Offline Mode,HiFi Audio,Smart Speaker,10,9,2024,45-54,Medium (5-15 hrs)
677,USA,49,2023-04-18,Premium Family,Active,0,0,No,No,4,11.36,Bollywood,Playlists,Mood-based Auto Playlists,Tablet,14,6,2023,45-54,Medium (5-15 hrs)
678,Spain,16,2025-10-28,Free,Active,0,0,No,No,3,13.56,Pop,Podcasts,Better AI Recommendations,Desktop,7,6,2025,<18,Medium (5-15 hrs)
679,Spain,43,2018-04-19,Free,Active,1,0,No,No,4,7.41,Jazz,Podcasts,Mood-based Auto Playlists,Desktop,8,5,2018,35-44,Medium (5-15 hrs)
680,Indonesia,30,2026-02-16,Premium Individual,Active,2,0,No,No,2,10.79,Electronic,Daily Mix,Better AI Recommendations,Tablet,9,11,2026,25-34,Medium (5-15 hrs)
681,Germany,29,2024-05-25,Student,Active,1,0,Yes,No,4,9.56,Latin,AI DJ,Better AI Recommendations,Car System,6,15,2024,25-34,Medium (5-15 hrs)
682,Indonesia,20,2022-05-23,Premium Individual,Active,1,0,Yes,No,4,10.88,Country,Discover Weekly,Better AI Recommendations,Mobile,6,10,2022,18-24,Medium (5-15 hrs)
683,France,26,2024-05-04,Premium Individual,Active,1,0,No,No,4,9.5,Country,Radio,HiFi Audio,Mobile,9,10,2024,25-34,Medium (5-15 hrs)
684,UK,18,2019-08-16,Free,Inactive,6,1,No,No,2,13.46,K-Pop,Lyrics,Mood-based Auto Playlists,Mobile,8,14,2019,18-24,Medium (5-15 hrs)
685,India,23,2018-04-21,Free,Active,3,1,No,No,3,16.93,Latin,Offline Mode,Social Listening,Mobile,4,12,2018,18-24,High (>15 hrs)
686,Germany,26,2019-03-13,Free,Active,1,0,Yes,No,3,5.45,Classical,Lyrics,Mood-based Auto Playlists,Tablet,9,12,2019,25-34,Medium (5-15 hrs)
687,UK,25,2021-11-13,Student,Inactive,3,1,No,No,3,4.16,Classical,AI DJ,Lyrics Translation,Smart Speaker,4,10,2021,25-34,Low (<5 hrs)
688,Germany,18,2025-11-10,Premium Family,Active,0,0,Yes,Yes,1,8.54,Bollywood,Discover Weekly,Social Listening,Tablet,5,11,2025,18-24,Medium (5-15 hrs)
689,Spain,60,2019-07-21,Student,Active,1,0,No,No,5,15.37,Electronic,Playlists,Lyrics Translation,Car System,5,10,2019,55+,High (>15 hrs)
690,Italy,56,2025-03-20,Premium Individual,Inactive,7,1,No,No,2,2.99,Jazz,Radio,Mood-based Auto Playlists,Desktop,6,11,2025,55+,Low (<5 hrs)
691,Mexico,60,2018-06-24,Free,Active,1,0,No,No,4,14.02,Electronic,Podcasts,Better AI Recommendations,Mobile,5,9,2018,55+,Medium (5-15 hrs)
692,India,18,2018-10-05,Free,Inactive,4,1,No,No,5,8.88,Indie,Lyrics,Lyrics Translation,Desktop,11,12,2018,18-24,Medium (5-15 hrs)
693,Spain,39,2018-09-27,Premium Individual,Active,1,0,Yes,No,5,11.88,Country,AI DJ,Better AI Recommendations,Car System,11,13,2018,35-44,Medium (5-15 hrs)
694,Germany,50,2020-03-27,Student,Active,1,0,No,No,5,12.1,Latin,Discover Weekly,Concert Alerts,Tablet,7,10,2020,45-54,Medium (5-15 hrs)
695,Brazil,20,2025-06-13,Free,Inactive,3,1,No,No,3,8.72,Bollywood,Discover Weekly,Social Listening,Tablet,10,11,2025,18-24,Medium (5-15 hrs)
696,Mexico,40,2025-12-23,Premium Family,Active,1,0,No,No,3,11.33,K-Pop,Daily Mix,HiFi Audio,Desktop,10,9,2025,35-44,Medium (5-15 hrs)
697,UK,29,2019-03-15,Free,Active,2,0,Yes,Yes,4,10.31,Jazz,Daily Mix,Better AI Recommendations,Smart Speaker,9,10,2019,25-34,Medium (5-15 hrs)
698,UK,18,2019-04-04,Premium Duo,Active,2,0,No,No,4,2.98,Indie,Lyrics,Lyrics Translation,Mobile,3,12,2019,18-24,Low (<5 hrs)
699,Italy,56,2018-05-22,Premium Duo,Active,5,1,No,No,4,5.17,K-Pop,Lyrics,Concert Alerts,Tablet,6,11,2018,55+,Medium (5-15 hrs)
700,Indonesia,56,2018-12-25,Premium Individual,Active,2,0,No,No,2,16.68,Country,Radio,HiFi Audio,Tablet,8,7,2018,55+,High (>15 hrs)
701,Mexico,22,2025-02-02,Free,Active,3,1,Yes,No,5,10.09,Hip-Hop,Lyrics,Mood-based Auto Playlists,Mobile,6,14,2025,18-24,Medium (5-15 hrs)
702,UK,22,2019-06-28,Premium Individual,Inactive,4,1,No,No,3,13.69,Country,Radio,Mood-based Auto Playlists,Smart Speaker,10,14,2019,18-24,Medium (5-15 hrs)
703,USA,29,2025-04-01,Free,Active,1,0,No,No,3,15.07,Electronic,Daily Mix,Better AI Recommendations,Smart Speaker,10,10,2025,25-34,High (>15 hrs)
704,UK,36,2021-04-21,Free,Inactive,3,1,No,No,3,9.49,Rock,Discover Weekly,Better AI Recommendations,Smart Speaker,11,5,2021,35-44,Medium (5-15 hrs)
705,Brazil,43,2021-10-10,Free,Active,0,0,No,No,5,9.27,Hip-Hop,Daily Mix,Social Listening,Desktop,8,9,2021,35-44,Medium (5-15 hrs)
706,Italy,17,2020-12-05,Student,Active,2,0,No,No,3,10.3,Jazz,Lyrics,HiFi Audio,Desktop,7,11,2020,<18,Medium (5-15 hrs)
707,Australia,32,2021-12-08,Premium Family,Active,0,0,No,No,4,9.83,Classical,AI DJ,Concert Alerts,Tablet,5,13,2021,25-34,Medium (5-15 hrs)
708,Indonesia,39,2021-03-03,Free,Active,0,0,Yes,Yes,4,7.86,Classical,Podcasts,Mood-based Auto Playlists,Tablet,3,9,2021,35-44,Medium (5-15 hrs)
709,USA,54,2021-08-07,Premium Family,Active,0,0,No,No,3,17.92,Rock,Discover Weekly,Concert Alerts,Mobile,9,7,2021,45-54,High (>15 hrs)
710,USA,46,2023-08-26,Premium Individual,Active,1,0,No,No,5,14.4,Bollywood,AI DJ,Better AI Recommendations,Mobile,4,10,2023,45-54,Medium (5-15 hrs)
711,Italy,55,2021-03-24,Free,Active,2,0,No,No,2,19.57,Rock,Radio,Lyrics Translation,Smart Speaker,11,6,2021,55+,High (>15 hrs)
712,Canada,42,2018-05-07,Free,Inactive,3,1,No,No,2,10.1,Classical,Lyrics,HiFi Audio,Smart Speaker,8,7,2018,35-44,Medium (5-15 hrs)
713,Spain,22,2018-05-08,Free,Active,0,0,Yes,No,3,7.87,Jazz,Lyrics,Lyrics Translation,Tablet,5,9,2018,18-24,Medium (5-15 hrs)
714,India,19,2021-11-21,Premium Individual,Active,1,0,Yes,No,2,13.72,Bollywood,Radio,Lyrics Translation,Mobile,12,9,2021,18-24,Medium (5-15 hrs)
715,UK,52,2024-01-13,Premium Duo,Inactive,4,1,No,No,4,0,Hip-Hop,Radio,Concert Alerts,Smart Speaker,5,12,2024,45-54,Low (<5 hrs)
716,Spain,21,2020-06-06,Free,Inactive,5,1,Yes,No,4,0.09,Jazz,Daily Mix,Better AI Recommendations,Car System,9,12,2020,18-24,Low (<5 hrs)
717,Australia,26,2024-06-11,Premium Family,Active,0,0,Yes,No,3,8.5,Pop,Radio,Social Listening,Mobile,4,7,2024,25-34,Medium (5-15 hrs)
718,India,16,2022-11-22,Premium Duo,Active,1,0,No,No,4,17.06,Electronic,Radio,HiFi Audio,Car System,4,12,2022,<18,High (>15 hrs)
719,Spain,28,2023-11-15,Premium Individual,Active,0,0,No,No,3,8.63,Indie,Lyrics,HiFi Audio,Car System,9,8,2023,25-34,Medium (5-15 hrs)
720,UK,19,2021-03-27,Free,Active,0,0,No,No,5,6.56,Classical,Daily Mix,Concert Alerts,Desktop,9,8,2021,18-24,Medium (5-15 hrs)
721,Mexico,38,2018-01-18,Student,Active,1,0,No,No,3,11.11,Indie,Lyrics,Better AI Recommendations,Car System,10,12,2018,35-44,Medium (5-15 hrs)
722,France,60,2023-07-04,Premium Individual,Inactive,8,1,Yes,Yes,1,8.23,Bollywood,Playlists,HiFi Audio,Mobile,8,12,2023,55+,Medium (5-15 hrs)
723,Indonesia,47,2020-01-26,Free,Active,1,0,No,No,5,12.51,Jazz,Radio,HiFi Audio,Tablet,4,12,2020,45-54,Medium (5-15 hrs)
724,Germany,48,2024-08-24,Premium Individual,Active,1,0,Yes,No,4,12.04,Bollywood,Podcasts,Better AI Recommendations,Car System,11,12,2024,45-54,Medium (5-15 hrs)
725,Brazil,26,2020-12-03,Premium Family,Inactive,3,1,Yes,No,3,13.3,Indie,Playlists,Social Listening,Smart Speaker,12,7,2020,25-34,Medium (5-15 hrs)
726,Mexico,29,2021-03-08,Premium Individual,Active,0,0,No,No,4,11.17,Hip-Hop,AI DJ,HiFi Audio,Car System,5,9,2021,25-34,Medium (5-15 hrs)
727,Spain,26,2025-11-05,Premium Family,Active,2,0,Yes,Yes,5,8.34,R&B,Lyrics,Better AI Recommendations,Smart Speaker,6,8,2025,25-34,Medium (5-15 hrs)
728,Germany,56,2019-03-27,Premium Individual,Active,1,0,No,No,3,8.94,Bollywood,AI DJ,Lyrics Translation,Mobile,9,9,2019,55+,Medium (5-15 hrs)
729,USA,47,2018-11-28,Premium Duo,Active,4,1,No,No,5,5.26,Rock,Lyrics,Social Listening,Desktop,16,11,2018,45-54,Medium (5-15 hrs)
730,Germany,51,2025-10-26,Premium Individual,Active,1,0,No,No,3,10.33,Latin,Playlists,Mood-based Auto Playlists,Car System,6,15,2025,45-54,Medium (5-15 hrs)
731,Italy,56,2019-03-05,Premium Individual,Active,0,0,No,No,4,6.48,Rock,Offline Mode,Social Listening,Smart Speaker,9,4,2019,55+,Medium (5-15 hrs)
732,UK,38,2021-08-30,Premium Individual,Active,0,0,No,No,4,4.58,Latin,Playlists,Social Listening,Tablet,4,7,2021,35-44,Low (<5 hrs)
733,Australia,41,2019-01-25,Free,Active,1,0,No,No,4,9.51,Hip-Hop,Offline Mode,Better AI Recommendations,Desktop,6,10,2019,35-44,Medium (5-15 hrs)
734,Brazil,21,2022-06-05,Premium Family,Active,0,0,No,No,2,6.34,Electronic,Discover Weekly,Lyrics Translation,Tablet,5,8,2022,18-24,Medium (5-15 hrs)
735,Indonesia,17,2022-09-26,Free,Active,1,0,Yes,No,3,16.73,Hip-Hop,Radio,Mood-based Auto Playlists,Tablet,10,7,2022,<18,High (>15 hrs)
736,India,29,2022-03-04,Premium Family,Inactive,6,1,No,No,3,12.89,Classical,Offline Mode,Social Listening,Tablet,7,8,2022,25-34,Medium (5-15 hrs)
737,Mexico,50,2021-05-26,Premium Family,Active,1,0,Yes,No,4,12.04,Electronic,Radio,Concert Alerts,Mobile,8,10,2021,45-54,Medium (5-15 hrs)
738,India,26,2023-08-15,Free,Active,2,0,No,No,5,11.97,K-Pop,Playlists,Lyrics Translation,Car System,8,11,2023,25-34,Medium (5-15 hrs)
739,UK,56,2022-04-03,Free,Active,1,0,Yes,No,2,7.72,Bollywood,Podcasts,Social Listening,Mobile,7,11,2022,55+,Medium (5-15 hrs)
740,Indonesia,24,2020-08-14,Premium Duo,Active,1,0,Yes,No,5,0.01,R&B,AI DJ,Mood-based Auto Playlists,Car System,9,10,2020,18-24,Low (<5 hrs)
741,Italy,54,2023-12-18,Premium Individual,Inactive,5,1,No,No,5,5.42,Indie,Podcasts,HiFi Audio,Smart Speaker,14,10,2023,45-54,Medium (5-15 hrs)
742,Brazil,54,2025-09-24,Premium Individual,Active,1,0,No,No,5,10.25,R&B,Lyrics,Social Listening,Mobile,4,13,2025,45-54,Medium (5-15 hrs)
743,UK,53,2025-04-01,Premium Individual,Inactive,4,1,Yes,Yes,5,13.69,K-Pop,Playlists,Lyrics Translation,Smart Speaker,7,5,2025,45-54,Medium (5-15 hrs)
744,Canada,49,2021-08-31,Premium Individual,Active,1,0,No,No,4,10.33,Hip-Hop,Discover Weekly,HiFi Audio,Smart Speaker,4,10,2021,45-54,Medium (5-15 hrs)
745,USA,44,2019-09-29,Premium Duo,Active,0,0,Yes,No,3,15.08,Jazz,AI DJ,HiFi Audio,Smart Speaker,7,12,2019,35-44,High (>15 hrs)
746,Mexico,51,2025-06-04,Free,Active,0,0,No,No,3,9.23,Indie,Podcasts,Better AI Recommendations,Desktop,11,8,2025,45-54,Medium (5-15 hrs)
747,France,44,2021-08-17,Free,Active,0,0,Yes,Yes,5,9.56,Latin,Radio,Better AI Recommendations,Smart Speaker,8,9,2021,35-44,Medium (5-15 hrs)
748,France,32,2025-09-23,Premium Duo,Active,1,0,No,No,5,5.22,Latin,Offline Mode,Better AI Recommendations,Car System,8,13,2025,25-34,Medium (5-15 hrs)
749,UK,37,2024-06-30,Free,Active,0,0,Yes,Yes,3,13.37,Indie,Lyrics,Social Listening,Tablet,6,8,2024,35-44,Medium (5-15 hrs)
750,UK,57,2023-03-08,Free,Active,1,0,No,No,5,4.92,Pop,Discover Weekly,Better AI Recommendations,Smart Speaker,6,7,2023,55+,Low (<5 hrs)
751,Mexico,31,2025-10-24,Free,Active,0,0,No,No,3,10.68,Pop,Daily Mix,Concert Alerts,Desktop,7,6,2025,25-34,Medium (5-15 hrs)
752,Canada,28,2023-09-11,Premium Individual,Active,2,0,No,No,4,6.67,Classical,Offline Mode,Lyrics Translation,Mobile,5,10,2023,25-34,Medium (5-15 hrs)
753,Brazil,35,2020-12-31,Free,Active,0,0,No,No,5,8.7,Pop,Playlists,Better AI Recommendations,Tablet,8,11,2020,35-44,Medium (5-15 hrs)
754,India,55,2025-11-20,Free,Active,2,0,No,No,4,19.46,Bollywood,Playlists,Social Listening,Tablet,10,8,2025,55+,High (>15 hrs)
755,USA,31,2019-09-26,Premium Individual,Inactive,8,1,Yes,No,4,8.36,Latin,Podcasts,Better AI Recommendations,Smart Speaker,10,6,2019,25-34,Medium (5-15 hrs)
756,France,36,2026-02-10,Free,Active,1,0,No,No,5,13.05,Electronic,AI DJ,Better AI Recommendations,Mobile,8,11,2026,35-44,Medium (5-15 hrs)
757,Mexico,49,2024-10-05,Free,Active,1,0,No,No,3,6.86,Classical,Offline Mode,Better AI Recommendations,Mobile,8,8,2024,45-54,Medium (5-15 hrs)
758,Australia,36,2021-11-28,Premium Individual,Active,0,0,Yes,Yes,3,11.79,Electronic,Offline Mode,Social Listening,Tablet,10,10,2021,35-44,Medium (5-15 hrs)
759,Brazil,32,2020-02-15,Free,Active,0,0,No,No,2,4.95,Indie,Lyrics,Mood-based Auto Playlists,Desktop,9,7,2020,25-34,Low (<5 hrs)
760,Brazil,26,2019-02-21,Free,Active,1,0,No,No,4,3.13,Electronic,Radio,Social Listening,Car System,10,9,2019,25-34,Low (<5 hrs)
761,Brazil,22,2025-05-18,Student,Active,0,0,No,No,3,6.55,Bollywood,Lyrics,Mood-based Auto Playlists,Smart Speaker,5,12,2025,18-24,Medium (5-15 hrs)
762,Italy,40,2020-03-11,Free,Active,2,0,No,No,3,10.19,Latin,Offline Mode,Concert Alerts,Desktop,8,11,2020,35-44,Medium (5-15 hrs)
763,Italy,35,2019-09-11,Free,Active,1,0,Yes,No,5,10.68,Indie,Lyrics,Lyrics Translation,Tablet,9,12,2019,35-44,Medium (5-15 hrs)
764,Canada,43,2021-05-03,Premium Individual,Active,1,0,No,No,1,6.39,Pop,Playlists,Mood-based Auto Playlists,Tablet,6,8,2021,35-44,Medium (5-15 hrs)
765,Brazil,56,2021-01-26,Free,Inactive,4,1,Yes,Yes,3,9.42,Indie,AI DJ,Social Listening,Desktop,9,7,2021,55+,Medium (5-15 hrs)
766,Brazil,40,2019-03-14,Free,Active,1,0,Yes,No,4,12.26,R&B,Daily Mix,Better AI Recommendations,Car System,13,14,2019,35-44,Medium (5-15 hrs)
767,UK,18,2023-03-16,Premium Duo,Inactive,13,1,No,No,1,6.76,K-Pop,AI DJ,Lyrics Translation,Car System,12,10,2023,18-24,Medium (5-15 hrs)
768,France,43,2018-02-21,Premium Duo,Active,0,0,Yes,No,3,14.65,Country,Offline Mode,HiFi Audio,Mobile,7,6,2018,35-44,Medium (5-15 hrs)
769,France,56,2025-10-11,Free,Inactive,4,1,Yes,Yes,5,9.74,K-Pop,Offline Mode,Mood-based Auto Playlists,Tablet,9,11,2025,55+,Medium (5-15 hrs)
770,Spain,45,2021-04-28,Free,Active,0,0,No,No,5,8.32,Country,Playlists,Concert Alerts,Desktop,9,19,2021,45-54,Medium (5-15 hrs)
771,Australia,25,2018-04-01,Premium Family,Active,0,0,No,No,3,7.76,Pop,Playlists,Better AI Recommendations,Mobile,9,14,2018,25-34,Medium (5-15 hrs)
772,UK,41,2020-11-19,Free,Active,0,0,Yes,No,4,11.14,Jazz,Daily Mix,Mood-based Auto Playlists,Desktop,3,10,2020,35-44,Medium (5-15 hrs)
773,France,43,2018-01-23,Free,Inactive,5,1,Yes,No,1,11.35,Pop,Lyrics,Lyrics Translation,Tablet,6,5,2018,35-44,Medium (5-15 hrs)
774,Mexico,52,2025-11-11,Free,Active,0,0,No,No,5,12.05,Indie,Offline Mode,Mood-based Auto Playlists,Smart Speaker,11,12,2025,45-54,Medium (5-15 hrs)
775,Australia,57,2024-08-03,Free,Active,1,0,No,No,5,13.98,Rock,Radio,Better AI Recommendations,Tablet,8,7,2024,55+,Medium (5-15 hrs)
776,UK,30,2022-09-22,Free,Active,2,0,No,No,5,8.5,Country,Playlists,Concert Alerts,Mobile,4,8,2022,25-34,Medium (5-15 hrs)
777,Italy,57,2025-06-28,Free,Active,0,0,No,No,3,8.6,Hip-Hop,Podcasts,Concert Alerts,Mobile,5,10,2025,55+,Medium (5-15 hrs)
778,Canada,30,2025-03-13,Premium Family,Active,1,0,Yes,No,5,8.85,Country,Discover Weekly,Better AI Recommendations,Desktop,12,11,2025,25-34,Medium (5-15 hrs)
779,USA,23,2025-08-15,Premium Family,Active,1,0,Yes,Yes,3,9.69,R&B,Daily Mix,Better AI Recommendations,Smart Speaker,8,11,2025,18-24,Medium (5-15 hrs)
780,Indonesia,43,2023-02-03,Free,Active,1,0,No,No,4,10.65,Classical,Playlists,Social Listening,Tablet,7,11,2023,35-44,Medium (5-15 hrs)
781,France,32,2021-07-06,Premium Individual,Active,0,0,No,No,5,8.93,Hip-Hop,AI DJ,Concert Alerts,Smart Speaker,7,15,2021,25-34,Medium (5-15 hrs)
782,Spain,42,2025-01-17,Premium Individual,Active,0,0,Yes,No,3,8.37,Electronic,Discover Weekly,Social Listening,Tablet,7,13,2025,35-44,Medium (5-15 hrs)
783,USA,56,2020-09-19,Premium Family,Active,1,0,Yes,No,3,10.01,Electronic,Daily Mix,Social Listening,Mobile,10,6,2020,55+,Medium (5-15 hrs)
784,France,43,2019-10-03,Free,Inactive,8,1,Yes,No,5,10.64,Country,AI DJ,Social Listening,Desktop,10,9,2019,35-44,Medium (5-15 hrs)
785,Brazil,45,2023-06-01,Premium Duo,Active,2,0,No,No,3,11.25,R&B,Daily Mix,Lyrics Translation,Desktop,9,3,2023,45-54,Medium (5-15 hrs)
786,Indonesia,55,2018-03-22,Free,Active,2,0,No,No,3,14.94,Jazz,Radio,Better AI Recommendations,Car System,8,8,2018,55+,Medium (5-15 hrs)
787,Australia,49,2022-08-04,Premium Individual,Active,0,0,No,No,3,8.48,K-Pop,Daily Mix,Concert Alerts,Mobile,7,9,2022,45-54,Medium (5-15 hrs)
788,India,58,2025-07-28,Premium Individual,Active,2,0,No,No,3,7.66,Electronic,Offline Mode,Lyrics Translation,Mobile,11,6,2025,55+,Medium (5-15 hrs)
789,Italy,57,2020-01-20,Student,Active,2,0,No,No,4,6.26,Latin,Playlists,Social Listening,Desktop,7,13,2020,55+,Medium (5-15 hrs)
790,Italy,16,2021-09-05,Student,Active,0,0,No,No,3,10.68,Rock,Daily Mix,HiFi Audio,Tablet,5,4,2021,<18,Medium (5-15 hrs)
791,Spain,47,2022-05-12,Free,Active,0,0,No,No,1,13.09,Classical,Offline Mode,Better AI Recommendations,Mobile,5,11,2022,45-54,Medium (5-15 hrs)
792,Germany,18,2019-03-12,Premium Duo,Active,0,0,No,No,4,11.27,Hip-Hop,Lyrics,Social Listening,Smart Speaker,8,14,2019,18-24,Medium (5-15 hrs)
793,Brazil,26,2020-10-26,Premium Individual,Active,0,0,Yes,No,5,11.28,R&B,Lyrics,HiFi Audio,Mobile,8,10,2020,25-34,Medium (5-15 hrs)
794,Germany,28,2026-01-12,Free,Active,0,0,Yes,No,5,10.97,Hip-Hop,Lyrics,Mood-based Auto Playlists,Desktop,6,8,2026,25-34,Medium (5-15 hrs)
795,Spain,38,2023-10-28,Free,Active,1,0,No,No,4,6.02,Indie,Discover Weekly,HiFi Audio,Smart Speaker,5,5,2023,35-44,Medium (5-15 hrs)
796,UK,52,2019-02-19,Premium Duo,Active,2,0,No,No,5,4.97,Classical,Radio,Lyrics Translation,Tablet,8,12,2019,45-54,Low (<5 hrs)
797,Mexico,50,2023-02-14,Free,Active,0,0,No,No,3,7.73,R&B,Daily Mix,Social Listening,Car System,12,13,2023,45-54,Medium (5-15 hrs)
798,Spain,46,2020-04-19,Free,Active,2,0,No,No,5,11.6,K-Pop,Playlists,HiFi Audio,Smart Speaker,8,7,2020,45-54,Medium (5-15 hrs)
799,Germany,17,2023-09-29,Premium Duo,Active,0,0,No,No,2,12.55,Rock,Offline Mode,Lyrics Translation,Car System,10,5,2023,<18,Medium (5-15 hrs)
800,India,39,2025-03-03,Premium Family,Active,1,0,No,No,3,8.95,R&B,Daily Mix,HiFi Audio,Smart Speaker,6,10,2025,35-44,Medium (5-15 hrs)
801,France,37,2023-11-07,Free,Inactive,4,1,No,No,4,16.27,Rock,Lyrics,HiFi Audio,Desktop,7,6,2023,35-44,High (>15 hrs)
802,Australia,45,2022-08-08,Premium Duo,Active,1,0,No,No,5,12.36,Indie,Podcasts,Mood-based Auto Playlists,Desktop,12,14,2022,45-54,Medium (5-15 hrs)
803,Germany,59,2020-05-10,Premium Individual,Active,4,1,No,No,5,8.41,Latin,AI DJ,HiFi Audio,Smart Speaker,16,12,2020,55+,Medium (5-15 hrs)
804,USA,41,2020-01-23,Premium Individual,Inactive,4,1,No,No,3,6.22,Hip-Hop,Lyrics,Mood-based Auto Playlists,Car System,7,14,2020,35-44,Medium (5-15 hrs)
805,Indonesia,23,2023-10-06,Premium Individual,Inactive,3,1,No,No,3,10.59,Latin,Offline Mode,HiFi Audio,Car System,11,9,2023,18-24,Medium (5-15 hrs)
806,Germany,19,2024-11-19,Premium Individual,Active,2,0,Yes,No,4,10.37,Latin,AI DJ,HiFi Audio,Mobile,8,7,2024,18-24,Medium (5-15 hrs)
807,Italy,33,2020-10-31,Student,Inactive,3,1,No,No,3,13.63,R&B,Discover Weekly,Concert Alerts,Tablet,9,10,2020,25-34,Medium (5-15 hrs)
808,Italy,16,2022-04-14,Premium Family,Active,0,0,Yes,No,4,9.73,Classical,Offline Mode,Better AI Recommendations,Tablet,2,6,2022,<18,Medium (5-15 hrs)
809,UK,42,2018-11-04,Free,Active,0,0,No,No,3,11.48,Hip-Hop,Podcasts,Social Listening,Tablet,7,8,2018,35-44,Medium (5-15 hrs)
810,Italy,56,2022-09-19,Student,Inactive,3,1,No,No,5,5.37,K-Pop,Lyrics,Lyrics Translation,Mobile,6,3,2022,55+,Medium (5-15 hrs)
811,France,53,2025-10-31,Free,Active,2,0,Yes,No,3,6.21,Bollywood,AI DJ,Social Listening,Tablet,4,6,2025,45-54,Medium (5-15 hrs)
812,Brazil,22,2020-12-22,Premium Duo,Active,0,0,No,No,3,7.7,R&B,Podcasts,Concert Alerts,Car System,12,6,2020,18-24,Medium (5-15 hrs)
813,Mexico,41,2020-07-08,Premium Individual,Active,0,0,Yes,No,3,12.05,Electronic,Offline Mode,Mood-based Auto Playlists,Desktop,7,10,2020,35-44,Medium (5-15 hrs)
814,Canada,30,2023-11-29,Premium Duo,Active,0,0,No,No,3,14.07,K-Pop,Playlists,Better AI Recommendations,Desktop,7,12,2023,25-34,Medium (5-15 hrs)
815,UK,45,2022-05-25,Free,Active,0,0,No,No,4,7.06,Classical,Lyrics,Better AI Recommendations,Mobile,12,11,2022,45-54,Medium (5-15 hrs)
816,Mexico,26,2020-05-18,Free,Active,0,0,No,No,5,7.61,Rock,Playlists,Social Listening,Car System,6,11,2020,25-34,Medium (5-15 hrs)
